país Name	país Code	serie Name	serie Code	1960 [YR1960]	1961 [YR1961]	1962 [YR1962]	1963 [YR1963]	1964 [YR1964]	1965 [YR1965]	1966 [YR1966]	1967 [YR1967]	1968 [YR1968]	1969 [YR1969]	1970 [YR1970]	1971 [YR1971]	1972 [YR1972]	1973 [YR1973]	1974 [YR1974]	1975 [YR1975]	1976 [YR1976]	1977 [YR1977]	1978 [YR1978]	1979 [YR1979]	1980 [YR1980]	1981 [YR1981]	1982 [YR1982]	1983 [YR1983]	1984 [YR1984]	1985 [YR1985]	1986 [YR1986]	1987 [YR1987]	1988 [YR1988]	1989 [YR1989]	1990 [YR1990]	1991 [YR1991]	1992 [YR1992]	1993 [YR1993]	1994 [YR1994]	1995 [YR1995]	1996 [YR1996]	1997 [YR1997]	1998 [YR1998]	1999 [YR1999]	2000 [YR2000]	2001 [YR2001]	2002 [YR2002]	2003 [YR2003]	2004 [YR2004]	2005 [YR2005]	2006 [YR2006]	2007 [YR2007]	2008 [YR2008]	2009 [YR2009]	2010 [YR2010]	2011 [YR2011]	2012 [YR2012]	2013 [YR2013]	2014 [YR2014]	2015 [YR2015]	2016 [YR2016]	2017 [YR2017]	2018 [YR2018]	2019 [YR2019]
Finlandia	FIN	Producción de electricidad a partir de fuentes de petróleo, gas y carbón (% del total)	EG.ELC.FOSL.ZS	38.7681580476467	23.3715377268386	15.8918732782369	29.1923890063425	34.6452371618973	32.801724137931	34.6119929453263	30.6145584725537	41.1853762476169	56.2290404925171	57.900959483425	50.984733176514	55.7047843810341	59.7157305953567	54.2868517245123	53.5669252225746	67.7491027174842	55.3447338207747	63.6012537781261	55.1206584613816	57.6950450339902	30.7780683957075	27.4705525197328	25.8264805554897	29.0900258352287	36.8573497465605	36.1669305403321	37.3787498595558	38.9082742492297	40.3181150937436	30.1083178549754	28.011933915083	25.4898224339541	28.5057057253721	34.669592113483	30.8143983758882	36.535828059908	30.983289001966	26.5238644947055	28.9186115150381	28.4240310963759	31.7012592970491	34.504702821693	41.2186039892797	35.5256567068554	26.8028675866368	36.3130527748081	31.5908671302849	26.9707614422978	30.4194591294454	33.3118476832685	27.4350008843417	20.7794236695971	25.5722244832087	20.8138749375863	16.1858390308614	..	..	..	..
Finlandia	FIN	Producción de electricidad a partir de fuentes hidroeléctricas (% del total)	EG.ELC.HYRO.ZS	61.2318419523533	76.6284622731614	84.1081267217631	70.8076109936575	65.3547628381027	67.198275862069	65.3880070546737	69.3854415274463	58.8146237523831	43.7709595074829	42.099040516575	49.015266823486	44.2952156189659	40.2842694046433	45.7131482754877	46.4330747774254	32.2508972825158	36.6185267992024	27.2640770177992	27.6992075019749	25.0717844258473	33.3740741646093	31.78627808136	32.1800127971183	29.2490118577075	24.8069032102341	25.1471603134007	25.8323658289952	24.7986191024166	24.2098221751491	19.9698401897861	22.7589418135412	26.1706366392378	22.0632295879107	17.959500845637	20.1842742250332	17.0959883528174	17.6968890944836	21.4502543930908	18.3998733029068	20.950040013719	17.7281636817657	14.3766259755854	11.3737162915352	17.5548954511037	19.5290584001587	13.9639420740597	17.4496892116438	22.099390432896	17.6025753097726	16.0175521233607	16.9317424252731	23.9437019783841	18.0164755743295	19.6742737979851	24.4456754668572	..	..	..	..
Finlandia	FIN	Producción de electricidad a partir de fuentes nucleares (% del total)	EG.ELC.NUCL.ZS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.03673938002296	9.13466920407478	17.1801340366435	17.2331705401625	35.8478574396832	40.7431693989071	41.993506647392	41.6609623070638	38.3357470432054	38.6859091462672	36.788884311449	36.2931066483537	35.4720627311073	35.3384703091381	33.6477770496327	33.3650931139021	32.6265983398549	29.6003413021286	30.0085890528617	28.0743228633618	30.2041170348098	31.1442700984793	33.0765797543804	32.1238710414999	30.5735305963537	29.7445133746915	26.9560989493157	26.4616459898655	32.9701623643422	27.828263193702	28.8300818511908	29.6492406240314	32.6437164384132	28.2618935468676	31.5465095712983	32.6468875601824	33.1279733920878	34.6286016389109	33.8979838768459	..	..	..	..
Finlandia	FIN	Producción de electricidad a partir de fuentes renovables, excluida la hidroeléctrica (% del total)	EG.ELC.RNWX.ZS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.48195008919212	8.62277101369296	8.58033780857514	9.7627662535405	9.86271731346467	10.3380963535566	8.50619116947516	11.433156007864	13.3353285732609	12.1125300545661	12.4599862810106	11.1994200252396	12.0792475485291	11.234969048692	12.3024054982818	13.7202119520558	13.3297696569152	12.4881531171149	13.7785411716086	12.5060705712581	13.9735230681508	15.9589665446729	16.6181420516681	17.9505171421755	18.90621787529	20.0533551029928	..	..	..	..
Finlandia	FIN	Producción de electricidad a partir de fuentes renovables, excluida la hidroeléctrica (kilovatio-hora)	EG.ELC.RNWX.KH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5156000000	5000000000	4953000000	5963000000	6473000000	6620000000	5901000000	7909000000	9357000000	8413000000	8719000000	8342000000	9054000000	9474000000	10561000000	9684000000	10972000000	10146000000	10669000000	9013000000	11273000000	11730000000	11701000000	12791000000	12874000000	13756000000	..	..	..	..
Finlandia	FIN	Producción de electricidad a partir del petróleo (% del total)	EG.ELC.PETR.ZS	9.08773968622894	6.1127029608405	4.3646694214876	10.1564482029598	12.8341826734614	11.889367816092	14.4809775762157	11.4140811455847	17.3376696198273	22.8539966965314	27.5476331226411	23.0339928970066	25.65543874705	31.6450846678415	22.1273207629112	18.669519697375	24.0881900529824	18.3183273913832	14.1106011418337	11.4542720994827	10.8425160134488	6.56823681830404	4.26229508196721	2.52861577837287	2.58793914368362	2.67519510821466	2.50679982137783	2.7470881240403	2.99751289951372	2.13129680212572	3.08770252128657	1.84354844272756	2.40970116933738	2.29538794020858	2.60699974097606	2.2597017256188	1.90564052297003	1.99202035387996	1.70022945259167	1.33607843701859	0.838859037384246	0.89144268721639	1.19138149556401	1.14911178047103	0.716407478595142	0.708395908305234	0.584361939935854	0.577266293310358	0.843320590970142	0.742344142419071	0.599945459503682	0.565978694167426	0.443112581840906	0.328388789873276	0.346579728023027	0.309051416242693	..	..	..	..
Finlandia	FIN	Producción de energía eléctrica renovable (% de la producción total de electricidad)	EG.ELC.RNEW.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	29.4517902789782	31.3817128272342	34.7509744478129	31.8259958414512	27.8222181591016	30.5223705785898	25.6021795222925	29.1300451023476	34.7855829663517	30.512403357473	33.4100262947296	28.9275837070053	26.4558735241145	22.6086853402272	29.8573009493855	33.2492703522144	27.2937117309748	29.9378423287587	35.8779316045046	30.1086458810307	29.9910751915115	32.890708969946	40.5618440300521	35.966992716505	38.5804916732752	44.49903056985	..	..	..	..
Francia	FRA	Producción de electricidad a partir de carbón  (% del total)	EG.ELC.COAL.ZS	36.4686446661959	40.0342997346152	44.7770612938018	38.2104920875786	45.9464660070285	40.3588458131514	38.1670020665445	42.6843248977636	40.7662480937084	38.474687227233	30.552641974636	29.3694537661454	22.5676251891052	19.6572205054025	19.0016430555481	20.2839811326864	28.3658073322743	27.183654074602	28.4781887726901	29.780553834382	27.35165638068	21.4352574102964	23.9679245011994	20.4527371774688	16.3166001865782	13.2723599782808	9.6352194978548	8.3128343808608	7.4883658951598	9.10133966406796	8.49067231704774	9.56661913323827	8.20241255100422	5.26962402108786	5.08709567987728	5.40634078513684	6.08178175818996	5.16253306053196	7.35550973256635	6.35258049601237	5.76624114323298	4.38320441016274	4.8752777125517	5.21207328888129	4.78890823090855	5.37543110239667	4.6369013332584	5.00157868036512	4.64731136669702	4.52622474150261	4.66342362458687	3.11121096382835	3.70112442613554	4.29023817416265	2.15702898563713	2.16044891338683	..	..	..	..
Francia	FRA	Producción de electricidad a partir de fuentes de gas natural (% del total)	EG.ELC.NGAS.ZS	5.31581822299791	6.71223273746933	6.90501870252656	5.83459787556904	4.31836825634741	3.17005597542359	3.60066057231552	3.62147733689236	4.38690418248483	4.75705557171952	4.49728242361499	4.75331891767031	5.43571591287434	5.52852477699608	5.69128752401698	6.59708355370384	5.15843522445193	4.56212877167973	2.97640894116607	3.61044458953129	2.72280690845213	2.08975800892501	1.92230346036169	1.66983230577027	1.21430763079841	0.920438821324521	0.790408599645564	0.647111640040166	0.618606367494209	0.736988704793152	0.725553033444471	0.676244209631276	0.692374747560384	0.744377775979764	0.763812361328549	0.781757366129141	0.809568701390526	0.978092719197565	0.980747773357568	1.47744691953948	2.15140960865796	2.77762495277707	3.31791991040948	3.44930757394426	3.70118337993002	4.03861977206281	3.82135180320038	3.9000500211082	3.84738450286743	3.86365734939123	4.21028381048584	4.80880700966075	3.89558211417827	3.02813374992066	2.29146240255818	3.51272595626573	..	..	..	..
Francia	FRA	Producción de electricidad a partir de fuentes de petróleo, gas y carbón (% del total)	EG.ELC.FOSL.ZS	45.3323385603325	51.1929798207401	57.8516189733116	51.7927595924561	63.6878297768911	54.8351834749995	51.0950881214298	58.1686429512516	55.4820078522989	57.1166715158569	57.0173407255044	62.2082913589436	62.4780229087447	65.3549433449493	61.6284981830053	57.3369887853897	68.4616019858445	54.8990258968876	55.9990271728316	55.474094373911	48.8997621527508	35.3227152341908	35.2636568654208	27.3792232503496	20.1064301277224	16.2543715735329	11.9335058365435	10.4924530206513	9.54970376596486	12.7446510083413	11.2938909249543	13.361469580082	10.9206084202334	7.31091399200262	7.03444846426306	7.76566008619689	8.42132139209679	7.68301811467638	10.6330800802735	9.73933162841471	9.25644264402523	8.25346698796595	9.23486805267056	9.92512965179233	9.63795255930087	10.8014565571331	9.71090490172663	9.99482050936388	9.43491759874262	9.28008924684781	9.85246816768123	8.53525050550438	8.70613318476695	7.76640312581548	4.82454646646245	6.05578763926501	..	..	..	..
Francia	FRA	Producción de electricidad a partir de fuentes hidroeléctricas (% del total)	EG.ELC.HYRO.ZS	54.4731477904049	48.4677782785038	41.605663538105	47.7021461088229	35.6488186265077	44.1725249250834	47.1036791712164	38.8147425696833	40.896038158279	38.5023276112889	38.6004822165616	31.3425174367497	28.5173567911402	26.1292655664409	30.0898596177621	32.4360205942988	23.584332813555	36.2613447374673	30.223086957483	27.6139543974483	27.0166493074448	26.1894568806008	25.337561227861	23.5086792682803	20.3565440271747	18.0748144818043	17.328807204089	18.72745336599	19.6093605854979	11.5571426447338	12.9113444663098	12.7547540809367	14.9900763242618	13.8176189279768	16.6024361926956	14.885759597395	12.9711681986016	12.7279804381456	12.2407178876566	13.9119057165934	12.400034380699	13.6198251926512	10.9092715351408	10.4975209437511	10.471945279668	9.01244726107736	9.88774779078099	10.2179643182762	11.190888920925	10.7407149170001	11.1137102705193	8.05050550438104	10.4846442709979	12.4687030545819	11.2619354468656	9.66114989689331	..	..	..	..
Francia	FRA	Producción de electricidad a partir de fuentes nucleares (% del total)	EG.ELC.NUCL.ZS	0.19451364926258	0.339241900756096	0.542717488583427	0.505094298721006	0.663351596601209	0.992291599917074	1.4492884408869	2.49901613537977	2.87079399072001	3.60488798370672	3.88974404380815	5.99041379797111	8.5233147002646	8.07690621780963	7.86472354386209	9.84813323690999	7.66454383382639	8.54644808743169	13.4794048066506	16.6175265834681	23.8045455252071	38.2128215361173	39.1136504014824	48.8425949437803	59.2692459081428	65.4203424861482	70.4864202255854	70.5341061836883	70.6044096844954	75.317321464858	75.2832581094394	73.3682895937221	73.5732406398977	78.3955848347933	75.8504655568034	76.797685672464	78.0383376541755	78.9426618094715	76.4864982080408	75.6362268987044	77.5736942808455	77.2211279952172	78.8902335494825	78.5515330255884	78.81714757961	79.0478107876263	79.0596594501187	77.9992266240009	77.2583429734776	77.2120912895755	75.9405265069956	79.5116603010559	75.9627798342556	74.7044863069252	78.2355882895947	77.6278008284028	..	..	..	..
Francia	FRA	Producción de electricidad a partir de fuentes renovables, excluida la hidroeléctrica (% del total)	EG.ELC.RNWX.ZS	0	0	0	0	0	0	0.351944266466931	0.5175983436853	0.751159998702099	0.776112889147512	0.492433014125948	0.45877740633562	0.481305599850468	0.438884870800184	0.416918655370437	0.378857383401513	0.289521366774023	0.293181278213352	0.298481063034779	0.294424645172559	0.279043014597292	0.275006349091173	0.28513150523579	0.269502537589848	0.26777993696014	0.25047145851457	0.251266733782064	0.245987429670441	0.236525964041903	0.335039922286598	0.458534176735802	0.465443788030433	0.463901950170757	0.420735264684214	0.455758934497559	0.475365481747798	0.477453059941865	0.536553720245521	0.527139607227766	0.554833981471001	0.567842087954797	0.636546692928115	0.688004624026877	0.732497008035562	0.771043238205764	0.848199436284379	1.05982803916886	1.47296199460056	1.78832001293948	2.38644865008489	2.74364904259373	3.52424174342844	4.34270980091747	4.57658318463611	5.19396949616148	6.19651673309742	..	..	..	..
Francia	FRA	Producción de electricidad a partir de fuentes renovables, excluida la hidroeléctrica (kilovatio-hora)	EG.ELC.RNWX.KH	0	0	0	0	0	0	390000000	605000000	926000000	1067000000	723000000	715000000	824000000	801000000	779000000	702000000	596000000	617000000	675000000	708000000	718000000	758000000	794000000	796000000	864000000	858000000	906000000	926000000	923000000	1352000000	1913000000	2102000000	2134000000	1976000000	2163000000	2335000000	2431000000	2688000000	2674000000	2892000000	3039000000	3471000000	3809000000	4113000000	4385000000	4845000000	6035000000	8304000000	10172000000	12664000000	15482000000	19608000000	24320000000	25956000000	28977000000	34917000000	..	..	..	..
Francia	FRA	Producción de electricidad a partir del petróleo (% del total)	EG.ELC.PETR.ZS	3.5478756711387	4.44644734865555	6.16953897698327	7.74766962930848	13.4229955135152	11.3062816864245	9.32742548256974	11.8628407165957	10.3288555761056	13.8849287169043	21.9674163272534	28.0855186751278	34.4746818067651	40.1691980625507	36.9355676034402	30.4559240989994	34.9373594291183	23.1532430506058	24.5444294589754	22.0830959499977	18.8252988636187	11.7976998149693	9.37342890385969	5.25665376711053	2.57552231034579	2.06157277392761	1.50787773904313	1.53250699975029	1.44273150331085	2.90632263948019	2.07766557446207	3.11860623721247	2.02582112166883	1.29691219493499	1.18354042305723	1.57756193493091	1.5299709325163	1.54239233494685	2.29682257434955	1.90930421286286	1.33879189213429	1.09263762502613	1.04167042970937	1.26374878896678	1.14786094846231	1.38740568267362	1.25265176526785	1.09319180789056	0.940221729178167	0.890207155953967	0.978760732608522	0.615232532015277	1.10942664445313	0.448031201732176	0.376055078267135	0.382612769612454	..	..	..	..
Francia	FRA	Producción de energía eléctrica renovable (% de la producción total de electricidad)	EG.ELC.RNEW.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	13.3698786430456	13.2201978689672	15.4539782744326	14.238354192661	17.0581951271932	15.3611250791428	13.4486212585435	13.2645341583911	12.7678574948843	14.4667396980644	12.9678764686538	14.2563718855793	11.5972761591677	11.2300179517866	11.2429885178738	9.86064669736174	10.9475758299498	11.6909263128767	12.9792089338645	13.1271635670849	13.8573593131131	11.5747472478095	14.8273540719154	17.045286239218	16.4559049430271	15.8576666299907	..	..	..	..
Gabón	GAB	Producción de electricidad a partir de carbón  (% del total)	EG.ELC.COAL.ZS	..	..	..	..	..	..	..	..	..	..	..	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Gabón	GAB	Producción de electricidad a partir de fuentes de gas natural (% del total)	EG.ELC.NGAS.ZS	..	..	..	..	..	..	..	..	..	..	..	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.5296803652968	16.359918200409	16.8527918781726	17.1198388721047	17.2172172172172	22.5140712945591	22.1246707638279	20.0164744645799	19.3471337579618	18.7639612807148	18.5240963855422	17.8707224334601	22.316986496091	22.2672064777328	22.6205997392438	20.7792207792208	20.7115628970775	19.8198198198198	19.4925028835063	27.2228320526893	34.7161572052402	42.015503875969	46.8887800097991	43.7615526802218	40.2671755725191	47.0970970970971	46.0489181561618	..	..	..	..
Gabón	GAB	Producción de electricidad a partir de fuentes de petróleo, gas y carbón (% del total)	EG.ELC.FOSL.ZS	..	..	..	..	..	..	..	..	..	..	..	100	96.2686567164179	96.969696969697	48.1865284974093	43.4782608695652	50.609756097561	32.0541760722348	32.1100917431193	40.3846153846154	50.9433962264151	30.7563025210084	26.9865067466267	24.9657064471879	23.2704402515723	22.5319396051103	21.9594594594595	22.0111731843575	22.0879120879121	22.9452054794521	27.6073619631902	27.4111675126904	27.4924471299094	28.1281281281281	29.1744840525328	29.7629499561018	35.996705107084	35.031847133758	39.0171258376768	36.8975903614458	38.4030418250951	37.1002132196162	37.246963562753	40.8735332464146	41.4935064935065	47.9034307496823	42.7627627627628	53.3448673587082	50.4939626783754	47.9803493449782	52.6614987080103	58.4027437530622	57.4861367837338	55.0095419847328	59.6596596596597	56.2558795860771	..	..	..	..
Gabón	GAB	Producción de electricidad a partir de fuentes hidroeléctricas (% del total)	EG.ELC.HYRO.ZS	..	..	..	..	..	..	..	..	..	..	..	0	3.73134328358209	3.03030303030303	51.8134715025907	56.5217391304348	49.390243902439	67.9458239277652	67.8899082568807	59.6153846153846	49.0566037735849	69.2436974789916	73.0134932533733	75.0342935528121	76.7295597484277	77.4680603948897	78.0405405405405	77.9888268156425	77.9120879120879	77.0547945205479	72.0858895705521	71.7766497461929	71.7019133937563	71.0710710710711	69.9812382739212	69.4468832309043	63.4266886326194	64.4108280254777	60.4616530156366	62.5753012048193	61.06463878327	62.4022743425729	62.280701754386	58.6701434159061	57.987012987013	51.5883100381194	56.7567567567568	46.1937716262976	49.0669593852909	51.528384279476	46.8733850129199	41.156295933366	41.9593345656192	44.4656488549618	39.7397397397397	43.1796801505174	..	..	..	..
Gabón	GAB	Producción de electricidad a partir de fuentes nucleares (% del total)	EG.ELC.NUCL.ZS	..	..	..	..	..	..	..	..	..	..	..	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..	..
Gabón	GAB	Producción de electricidad a partir de fuentes renovables, excluida la hidroeléctrica (% del total)	EG.ELC.RNWX.ZS	..	..	..	..	..	..	..	..	..	..	..	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.306748466257669	0.812182741116751	0.80563947633434	0.800800800800801	0.844277673545966	0.790166812993854	0.57660626029654	0.557324840764331	0.521221146686523	0.52710843373494	0.532319391634981	0.497512437810945	0.472334682860999	0.45632333767927	0.519480519480519	0.508259212198221	0.48048048048048	0.461361014994233	0.439077936333699	0.491266375545852	0.465116279069767	0.440960313571779	0.55452865064695	0.524809160305344	0.600600600600601	0.564440263405456	..	..	..	..
Gabón	GAB	Producción de electricidad a partir de fuentes renovables, excluida la hidroeléctrica (kilovatio-hora)	EG.ELC.RNWX.KH	..	..	..	..	..	..	..	..	..	..	..	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000000	8000000	8000000	8000000	9000000	9000000	7000000	7000000	7000000	7000000	7000000	7000000	7000000	7000000	8000000	8000000	8000000	8000000	8000000	9000000	9000000	9000000	12000000	11000000	12000000	12000000	..	..	..	..
Gabón	GAB	Producción de electricidad a partir del petróleo (% del total)	EG.ELC.PETR.ZS	..	..	..	..	..	..	..	..	..	..	..	100	96.2686567164179	96.969696969697	48.1865284974093	43.4782608695652	50.609756097561	32.0541760722348	32.1100917431193	40.3846153846154	50.9433962264151	30.7563025210084	26.9865067466267	24.9657064471879	23.2704402515723	22.5319396051103	21.9594594594595	22.0111731843575	22.0879120879121	11.4155251141553	11.2474437627812	10.5583756345178	10.3726082578046	10.9109109109109	6.66041275797373	7.63827919227393	15.9802306425041	15.6847133757962	20.253164556962	18.3734939759036	20.532319391635	14.7832267235252	14.9797570850202	18.2529335071708	20.7142857142857	27.1918678526048	22.9429429429429	33.8523644752018	23.2711306256861	13.264192139738	10.6459948320413	11.5139637432631	13.724584103512	14.7423664122137	12.5625625625626	10.2069614299153	..	..	..	..
Gabón	GAB	Producción de energía eléctrica renovable (% de la producción total de electricidad)	EG.ELC.RNEW.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	72.3926380368098	72.5888324873096	72.5075528700906	71.8718718718719	70.8255159474672	70.2370500438982	64.003294892916	64.968152866242	60.9828741623232	63.1024096385542	61.5969581749049	62.8997867803838	62.753036437247	59.1264667535854	58.5064935064935	52.0965692503177	57.2372372372372	46.6551326412918	49.5060373216246	52.0196506550218	47.3385012919897	41.5972562469378	42.5138632162662	44.9904580152672	40.3403403403403	43.7441204139229	..	..	..	..
